Architecture,Iteration,Samples,Byte/thd,ChaseThds,ChaseNS,ChaseMibs,ChDeviate,LoadThds,LdMaxMibs,LdAvgMibs,LdDeviate,ChaseArg,MemLdArg
ARM,3,5,1073741824,0,0,0,0,1,36277,36231,0.002,--------,memset-libc
ARM,1,5,32768,0,0,0,0,4,151944,151936,0,--------,memset-libc
ARM,2,5,32768,0,0,0,0,4,151926,151922,0,--------,memset-libc
ARM,3,5,32768,0,0,0,0,4,151969,151965,0,--------,memset-libc
ARM,1,5,524288,0,0,0,0,4,152305,152302,0,--------,memset-libc
ARM,2,5,524288,0,0,0,0,4,152303,152298,0,--------,memset-libc
ARM,3,5,524288,0,0,0,0,4,152301,152293,0,--------,memset-libc
ARM,1,5,16777216,0,0,0,0,4,142371,141942,0.008,--------,memset-libc
ARM,2,5,16777216,0,0,0,0,4,142445,142117,0.005,--------,memset-libc
ARM,3,5,16777216,0,0,0,0,4,142660,142400,0.005,--------,memset-libc
ARM,1,5,1073741824,0,0,0,0,4,132109,131509,0.01,--------,memset-libc
ARM,2,5,1073741824,0,0,0,0,4,132244,131556,0.012,--------,memset-libc
ARM,3,5,1073741824,0,0,0,0,4,130662,129472,0.017,--------,memset-libc
ARM,1,5,32768,0,0,0,0,8,303858,303850,0,--------,memset-libc
ARM,2,5,32768,0,0,0,0,8,303889,303875,0,--------,memset-libc
ARM,3,5,32768,0,0,0,0,8,303943,303941,0,--------,memset-libc
ARM,1,5,524288,0,0,0,0,8,304614,304602,0,--------,memset-libc
ARM,2,5,524288,0,0,0,0,8,304614,304561,0,--------,memset-libc
ARM,3,5,524288,0,0,0,0,8,304614,304604,0,--------,memset-libc
ARM,1,5,16777216,0,0,0,0,8,159753,158773,0.01,--------,memset-libc
ARM,2,5,16777216,0,0,0,0,8,159285,157153,0.028,--------,memset-libc
ARM,3,5,16777216,0,0,0,0,8,159222,156293,0.029,--------,memset-libc
ARM,1,5,1073741824,0,0,0,0,8,154052,152285,0.036,--------,memset-libc
ARM,2,5,1073741824,0,0,0,0,8,152828,150206,0.03,--------,memset-libc
ARM,3,5,1073741824,0,0,0,0,8,154514,151754,0.034,--------,memset-libc
ARM,1,5,32768,0,0,0,0,12,455788,455786,0,--------,memset-libc
ARM,2,5,32768,0,0,0,0,12,455915,455910,0,--------,memset-libc
ARM,3,5,32768,0,0,0,0,12,455798,455786,0,--------,memset-libc
ARM,1,5,524288,0,0,0,0,12,456904,456757,0.001,--------,memset-libc
ARM,2,5,524288,0,0,0,0,12,456920,456900,0,--------,memset-libc
ARM,3,5,524288,0,0,0,0,12,456912,456904,0,--------,memset-libc
ARM,1,5,16777216,0,0,0,0,12,157406,154905,0.039,--------,memset-libc
ARM,2,5,16777216,0,0,0,0,12,158628,156721,0.038,--------,memset-libc
ARM,3,5,16777216,0,0,0,0,12,159320,154921,0.046,--------,memset-libc
ARM,1,5,1073741824,0,0,0,0,12,154280,153427,0.013,--------,memset-libc
ARM,2,5,1073741824,0,0,0,0,12,151372,150108,0.013,--------,memset-libc
ARM,3,5,1073741824,0,0,0,0,12,152796,151563,0.021,--------,memset-libc
ARM,1,5,32768,0,0,0,0,16,607946,607892,0,--------,memset-libc
ARM,2,5,32768,0,0,0,0,16,607845,607831,0,--------,memset-libc
ARM,3,5,32768,0,0,0,0,16,607828,607810,0,--------,memset-libc
ARM,1,5,524288,0,0,0,0,16,609202,608823,0.003,--------,memset-libc
ARM,2,5,524288,0,0,0,0,16,609185,609007,0.001,--------,memset-libc
ARM,3,5,524288,0,0,0,0,16,609195,609037,0.001,--------,memset-libc
ARM,1,5,16777216,0,0,0,0,16,153819,150986,0.033,--------,memset-libc
ARM,2,5,16777216,0,0,0,0,16,159037,155073,0.042,--------,memset-libc
ARM,3,5,16777216,0,0,0,0,16,162048,161091,0.014,--------,memset-libc
ARM,1,5,1073741824,0,0,0,0,16,153956,151902,0.034,--------,memset-libc
ARM,2,5,1073741824,0,0,0,0,16,152796,150680,0.029,--------,memset-libc
ARM,3,5,1073741824,0,0,0,0,16,151333,148527,0.033,--------,memset-libc
ARM,1,5,32768,0,0,0,0,20,759813,759787,0,--------,memset-libc
ARM,2,5,32768,0,0,0,0,20,759818,759777,0,--------,memset-libc
ARM,3,5,32768,0,0,0,0,20,759771,759750,0,--------,memset-libc
ARM,1,5,524288,0,0,0,0,20,761444,760337,0.007,--------,memset-libc
ARM,2,5,524288,0,0,0,0,20,761365,760888,0.003,--------,memset-libc
ARM,3,5,524288,0,0,0,0,20,761459,761112,0.002,--------,memset-libc
ARM,1,5,16777216,0,0,0,0,20,162369,160142,0.026,--------,memset-libc
ARM,2,5,16777216,0,0,0,0,20,161541,160871,0.01,--------,memset-libc
ARM,3,5,16777216,0,0,0,0,20,160492,157637,0.033,--------,memset-libc
ARM,1,5,1073741824,0,0,0,0,20,154824,153767,0.013,--------,memset-libc
ARM,2,5,1073741824,0,0,0,0,20,152338,150554,0.021,--------,memset-libc
ARM,3,5,1073741824,0,0,0,0,20,152110,149427,0.034,--------,memset-libc
ARM,1,5,32768,0,0,0,0,24,911475,911467,0,--------,memset-libc
ARM,2,5,32768,0,0,0,0,24,911697,911691,0,--------,memset-libc
ARM,3,5,32768,0,0,0,0,24,911665,911652,0,--------,memset-libc
ARM,1,5,524288,0,0,0,0,24,913724,911906,0.01,--------,memset-libc
ARM,2,5,524288,0,0,0,0,24,913690,912402,0.007,--------,memset-libc
ARM,3,5,524288,0,0,0,0,24,913719,912942,0.004,--------,memset-libc
ARM,1,5,16777216,0,0,0,0,24,162350,155868,0.181,--------,memset-libc
ARM,2,5,16777216,0,0,0,0,24,156987,145142,0.165,--------,memset-libc
ARM,3,5,16777216,0,0,0,0,24,157806,155988,0.031,--------,memset-libc
ARM,1,5,1073741824,0,0,0,0,24,147677,136741,0.111,--------,memset-libc
ARM,2,5,1073741824,0,0,0,0,24,153653,148492,0.057,--------,memset-libc
ARM,3,5,1073741824,0,0,0,0,24,151404,146194,0.134,--------,memset-libc
ARM,1,5,32768,0,0,0,0,28,1063590,1063572,0,--------,memset-libc
ARM,2,5,32768,0,0,0,0,28,1063319,1063290,0,--------,memset-libc
ARM,3,5,32768,0,0,0,0,28,1063528,1063522,0,--------,memset-libc
ARM,1,5,524288,0,0,0,0,28,1065965,1063112,0.013,--------,memset-libc
ARM,2,5,524288,0,0,0,0,28,1065974,1062607,0.015,--------,memset-libc
ARM,3,5,524288,0,0,0,0,28,1065967,1064868,0.005,--------,memset-libc
ARM,1,5,16777216,0,0,0,0,28,165004,164792,0.003,--------,memset-libc
ARM,2,5,16777216,0,0,0,0,28,165152,163617,0.03,--------,memset-libc
ARM,3,5,16777216,0,0,0,0,28,165293,161601,0.063,--------,memset-libc
ARM,1,5,1073741824,0,0,0,0,28,158596,157700,0.015,--------,memset-libc
ARM,2,5,1073741824,0,0,0,0,28,158897,157804,0.014,--------,memset-libc
ARM,3,5,1073741824,0,0,0,0,28,153497,140405,0.131,--------,memset-libc
ARM,1,5,32768,0,0,0,0,32,1215522,1215402,0,--------,memset-libc
ARM,2,5,32768,0,0,0,0,32,1215459,1215271,0,--------,memset-libc
ARM,3,5,32768,0,0,0,0,32,1215407,1215291,0,--------,memset-libc
ARM,1,5,524288,0,0,0,0,32,1218047,1210525,0.03,--------,memset-libc
ARM,2,5,524288,0,0,0,0,32,1218086,1211856,0.025,--------,memset-libc
ARM,3,5,524288,0,0,0,0,32,1218114,1211940,0.025,--------,memset-libc
ARM,1,5,16777216,0,0,0,0,32,167620,166840,0.009,--------,memset-libc
ARM,2,5,16777216,0,0,0,0,32,167283,166278,0.01,--------,memset-libc
ARM,3,5,16777216,0,0,0,0,32,168611,167913,0.015,--------,memset-libc
ARM,1,5,1073741824,0,0,0,0,32,158259,157087,0.014,--------,memset-libc
ARM,2,5,1073741824,0,0,0,0,32,159254,158608,0.012,--------,memset-libc
ARM,3,5,1073741824,0,0,0,0,32,159489,159156,0.007,--------,memset-libc
ARM,1,5,32768,0,0,0,0,1,75549,75547,0,--------,memsetz-libc
ARM,2,5,32768,0,0,0,0,1,75548,75546,0,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,1,75548,75547,0,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,1,76121,76110,0.001,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,1,76120,76109,0.001,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,1,76119,76107,0.001,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,1,60377,59999,0.029,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,1,60419,60278,0.007,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,1,60234,58694,0.064,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,1,57888,57120,0.031,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,1,57980,57820,0.007,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,1,57487,57347,0.008,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,4,302210,302201,0,--------,memsetz-libc
ARM,2,5,32768,0,0,0,0,4,302201,302196,0,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,4,302211,302205,0,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,4,304496,304412,0.001,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,4,304484,304383,0.001,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,4,304492,304388,0.002,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,4,159133,158647,0.008,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,4,158581,157923,0.01,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,4,159004,158457,0.006,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,4,145132,144524,0.008,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,4,144749,144537,0.007,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,4,144577,143523,0.015,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,8,604414,604409,0,--------,memsetz-libc
ARM,2,5,32768,0,0,0,0,8,604419,604410,0,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,8,604418,604412,0,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,8,609002,608354,0.005,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,8,609008,608803,0.002,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,8,609037,608576,0.004,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,8,168275,167858,0.006,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,8,168002,166840,0.02,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,8,167569,166676,0.01,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,8,159676,152536,0.109,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,8,147020,134471,0.127,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,8,160242,151849,0.1,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,12,906736,906709,0,--------,memsetz-libc
ARM,2,5,32768,0,0,0,0,12,906740,906717,0,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,12,906804,906746,0,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,12,913605,908264,0.029,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,12,913603,910674,0.016,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,12,913594,909957,0.02,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,12,149107,140337,0.082,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,12,139310,137271,0.029,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,12,140143,137848,0.031,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,12,135069,133605,0.022,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,12,156561,148172,0.102,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,12,160302,159591,0.007,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,16,1208987,1208906,0,--------,memsetz-libc
ARM,2,5,32768,0,0,0,0,16,1208865,1208835,0,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,16,1208920,1208832,0,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,16,1218000,1204997,0.054,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,16,1217956,1209900,0.033,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,16,1217928,1212961,0.018,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,16,167707,154515,0.156,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,16,162870,152486,0.189,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,16,160758,151748,0.19,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,16,154059,144277,0.149,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,16,153411,141865,0.163,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,16,153690,145157,0.164,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,20,1510964,1510909,0,--------,memsetz-libc
ARM,2,5,32768,0,0,0,0,20,1510993,1510910,0,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,20,1510917,1510898,0,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,20,1522457,1504959,0.058,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,20,1522268,1505967,0.053,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,20,1522445,1512322,0.033,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,20,169008,168372,0.01,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,20,168902,168277,0.009,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,20,168795,166533,0.029,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,20,159482,159309,0.003,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,20,159851,158221,0.044,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,20,158260,155216,0.048,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,24,1813086,1813070,0,--------,memsetz-libc
ARM,2,5,32768,0,0,0,0,24,1813162,1813091,0,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,24,1813016,1813002,0,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,24,1826632,1761056,0.155,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,24,1826830,1781151,0.112,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,24,1826890,1792707,0.084,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,24,168874,167924,0.011,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,24,168950,165116,0.073,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,24,168607,167212,0.015,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,24,158648,157530,0.013,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,24,157341,156404,0.015,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,24,159392,159092,0.005,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,28,2115107,2115098,0,--------,memsetz-libc
ARM,2,5,32768,0,0,0,0,28,2115282,2115131,0,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,28,2115137,2115091,0,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,28,2131144,2043538,0.152,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,28,2118558,2023542,0.154,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,28,2131180,2041815,0.164,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,28,167232,166843,0.005,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,28,168980,168430,0.011,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,28,169289,168602,0.008,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,28,159259,153857,0.094,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,28,156771,146343,0.149,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,28,154985,144774,0.121,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,32,2417245,2417046,0,--------,memsetz-libc
ARM,2,5,32768,0,0,0,0,32,2417294,2416987,0.001,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,32,2417209,2416938,0.001,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,32,2010507,1677407,0.344,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,32,2232468,1926764,0.354,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,32,2268466,1993217,0.381,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,32,167309,166726,0.009,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,32,166723,165701,0.01,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,32,168391,166479,0.026,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,32,159826,159378,0.006,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,32,158238,152784,0.134,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,32,159413,158628,0.021,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,1,19092,19092,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,1,19092,19092,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,1,19092,19092,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,1,18962,18961,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,1,18991,18986,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,1,18972,18969,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,1,18918,18901,0.004,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,1,18912,18906,0.001,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,1,18921,18904,0.002,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,1,17705,17685,0.002,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,1,17729,17725,0.001,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,1,17686,17680,0.001,--------,stream-sum
ARM,1,5,32768,0,0,0,0,4,74804,74799,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,4,74686,74682,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,4,75006,75002,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,4,75887,75881,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,4,75752,75736,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,4,75885,75882,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,4,70271,70232,0.001,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,4,70279,70252,0.001,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,4,70280,70145,0.004,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,4,68816,67005,0.082,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,4,68468,66494,0.066,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,4,68260,66544,0.064,--------,stream-sum
ARM,1,5,32768,0,0,0,0,8,148710,148704,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,8,148785,148773,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,8,148454,148453,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,8,151604,151588,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,8,151784,151763,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,8,151753,151744,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,8,127905,127758,0.002,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,8,127911,127384,0.011,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,8,127783,127640,0.004,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,8,119153,119004,0.002,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,8,119155,115594,0.098,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,8,119209,118519,0.015,--------,stream-sum
ARM,1,5,32768,0,0,0,0,12,222751,222743,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,12,222892,222881,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,12,223225,223214,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,12,228056,228051,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,12,227481,227468,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,12,227499,227480,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,12,160068,156969,0.07,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,12,159969,159621,0.006,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,12,159996,159381,0.013,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,12,148669,148247,0.006,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,12,148424,147474,0.017,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,12,148430,148118,0.004,--------,stream-sum
ARM,1,5,32768,0,0,0,0,16,291814,291688,0.001,--------,stream-sum
ARM,2,5,32768,0,0,0,0,16,297599,297546,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,16,297543,297455,0.001,--------,stream-sum
ARM,1,5,524288,0,0,0,0,16,303822,303800,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,16,303568,303559,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,16,303314,303303,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,16,178892,178560,0.007,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,16,179045,178735,0.003,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,16,177762,177519,0.004,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,16,163879,163026,0.016,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,16,161717,152351,0.116,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,16,157985,151419,0.083,--------,stream-sum
ARM,1,5,32768,0,0,0,0,20,285933,285564,0.004,--------,stream-sum
ARM,2,5,32768,0,0,0,0,20,299815,299440,0.003,--------,stream-sum
ARM,3,5,32768,0,0,0,0,20,330714,330505,0.002,--------,stream-sum
ARM,1,5,524288,0,0,0,0,20,379569,379547,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,20,379265,379257,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,20,379512,379493,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,20,183992,183876,0.001,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,20,184197,183627,0.007,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,20,184064,182549,0.028,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,20,167041,166805,0.002,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,20,166784,158415,0.147,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,20,166861,164445,0.042,--------,stream-sum
ARM,1,5,32768,0,0,0,0,24,314899,314868,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,24,292362,292315,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,24,314983,314858,0.001,--------,stream-sum
ARM,1,5,524288,0,0,0,0,24,455352,455338,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,24,455239,455222,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,24,455460,455448,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,24,179611,175632,0.079,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,24,179890,179186,0.01,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,24,179905,179558,0.003,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,24,162200,162009,0.005,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,24,162155,161352,0.012,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,24,162159,161545,0.01,--------,stream-sum
ARM,1,5,32768,0,0,0,0,28,318008,317712,0.004,--------,stream-sum
ARM,2,5,32768,0,0,0,0,28,294967,294781,0.002,--------,stream-sum
ARM,3,5,32768,0,0,0,0,28,336599,336250,0.003,--------,stream-sum
ARM,1,5,524288,0,0,0,0,28,530887,530870,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,28,531111,531082,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,28,531385,531362,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,28,176411,176047,0.006,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,28,176543,176276,0.004,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,28,176466,175798,0.011,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,28,161068,151943,0.148,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,28,161290,153515,0.134,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,28,160329,153007,0.132,--------,stream-sum
ARM,1,5,32768,0,0,0,0,32,278742,278506,0.002,--------,stream-sum
ARM,2,5,32768,0,0,0,0,32,325186,324826,0.002,--------,stream-sum
ARM,3,5,32768,0,0,0,0,32,281522,281484,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,32,607711,607577,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,32,607040,607008,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,32,607497,607420,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,32,173811,173494,0.004,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,32,174711,173873,0.011,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,32,174659,173775,0.022,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,32,163457,163231,0.002,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,32,163088,156225,0.159,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,32,163256,162618,0.016,--------,stream-sum
ARM,1,5,32768,0,0,0,0,1,56294,56294,0,--------,stream-triad
ARM,2,5,32768,0,0,0,0,1,56294,56292,0,--------,stream-triad
ARM,3,5,32768,0,0,0,0,1,56295,56292,0,--------,stream-triad
ARM,1,5,524288,0,0,0,0,1,56472,56464,0,--------,stream-triad
ARM,2,5,524288,0,0,0,0,1,56605,56601,0,--------,stream-triad
ARM,3,5,524288,0,0,0,0,1,56644,56629,0.001,--------,stream-triad
ARM,1,5,16777216,0,0,0,0,1,24998,24923,0.011,--------,stream-triad
ARM,2,5,16777216,0,0,0,0,1,24743,24730,0.001,--------,stream-triad
ARM,3,5,16777216,0,0,0,0,1,24724,24711,0.001,--------,stream-triad
ARM,1,5,1073741824,0,0,0,0,1,23945,23885,0.007,--------,stream-triad
ARM,2,5,1073741824,0,0,0,0,1,23921,23901,0.002,--------,stream-triad
ARM,3,5,1073741824,0,0,0,0,1,23934,23911,0.001,--------,stream-triad
ARM,1,5,32768,0,0,0,0,4,225191,225186,0,--------,stream-triad
ARM,2,5,32768,0,0,0,0,4,225188,225177,0,--------,stream-triad
ARM,3,5,32768,0,0,0,0,4,225192,225168,0,--------,stream-triad
ARM,1,5,524288,0,0,0,0,4,221063,220799,0.003,--------,stream-triad
ARM,2,5,524288,0,0,0,0,4,220818,220644,0.002,--------,stream-triad
ARM,3,5,524288,0,0,0,0,4,207106,207082,0,--------,stream-triad
ARM,1,5,16777216,0,0,0,0,4,93350,93257,0.002,--------,stream-triad
ARM,2,5,16777216,0,0,0,0,4,93276,93172,0.002,--------,stream-triad
ARM,3,5,16777216,0,0,0,0,4,92204,91828,0.017,--------,stream-triad
ARM,1,5,1073741824,0,0,0,0,4,88830,88781,0.001,--------,stream-triad
ARM,2,5,1073741824,0,0,0,0,4,88125,86495,0.074,--------,stream-triad
ARM,3,5,1073741824,0,0,0,0,4,88088,85799,0.054,--------,stream-triad
ARM,1,5,32768,0,0,0,0,8,450336,450310,0,--------,stream-triad
ARM,2,5,32768,0,0,0,0,8,450385,450344,0,--------,stream-triad
